artist,id,valence,acousticness,danceability,energy,instrumentalness,liveness,speechiness
Drake,1XGadwxU5ORuLYkP1JVjfz,0.408,0.00979,0.68,0.819,4.87e-06,0.155,0.252
Drake,0yYwtyNFxuIAHInOca7ASR,0.333,0.0138,0.926,0.431,0,0.279,0.239
Drake,0RJdcVCXGshLo4Ci3swDqZ,0.531,0.0448,0.904,0.432,0,0.138,0.428
Drake,0oac1nkRY7t3d5WZXEM6aE,0.27,0.347,0.772,0.235,0.00131,0.356,0.162
Drake,308fdFnqFTR35YTQUax34K,0.139,0.108,0.768,0.284,0.0174,0.118,0.0839
Drake,4GdmSZh350PaJRTwgeVWd0,0.0991,0.0181,0.881,0.604,0.0228,0.132,0.0399
Drake,5C51fK3YIJ5IscNNLXU39n,0.398,0.711,0.515,0.573,0,0.37,0.38
Drake,3Y7DnDricNUF9jAWI5alQI,0.478,0.0145,0.858,0.575,2.34e-06,0.12,0.386
Drake,1jj9Gs0mAlbkJXQsBjjCWO,0.409,0.194,0.699,0.389,0,0.709,0.349
Drake,5448heVTp0QXLeilhxdo4k,0.222,0.348,0.468,0.266,9.55e-06,0.209,0.13
Drake,1UC8echwAV6uWpupCUsbT3,0.614,0.107,0.927,0.49,0,0.176,0.389
Drake,3iS7Cty9LRMLko6OJtv9eL,0.618,0.0782,0.812,0.543,0,0.39,0.344
Drake,5kQaR1wreGrkzJcXjysi8n,0.424,0.248,0.62,0.69,1.1e-06,0.112,0.452
Drake,7sBwAWyXfiIgrYQ8BaJESH,0.196,0.149,0.378,0.566,0,0.382,0.0482
Drake,1C7KSXR2GVxknex6I4ANco,0.0379,0.000803,0.68,0.712,0.000612,0.237,0.0453
Drake,03L2AoiRbWhvt7BDMx1jUB,0.125,0.338,0.429,0.43,1.18e-05,0.138,0.165
Drake,3cjF2OFRmip8spwZYQRKxP,0.205,0.0312,0.582,0.677,6.6e-06,0.122,0.172
Drake,5NFYuqu8V6QXc6mzcLImd6,0.237,0.0253,0.787,0.635,0,0.357,0.155
Drake,4PA16FAl8LPmFmOhARawdV,0.35,0.0635,0.623,0.74,0,0.366,0.307
Drake,4cRBqWBjuccCowYVHFlXK6,0.341,0.611,0.694,0.314,2.07e-06,0.117,0.116
Drake,3aJkV6DUTSCqOwVwaBDG9B,0.784,0.134,0.878,0.406,0.000234,0.112,0.248
Drake,2qLcJOLrh6Djda4uLbldSA,0.171,0.11,0.536,0.449,1.49e-05,0.284,0.103
Drake,433P7tDcIAi6NLnf4Sh6tI,0.229,0.0258,0.834,0.433,0,0.633,0.174
Drake,3O8NlPh2LByMU9lSRSHedm,0.349,0.0789,0.59,0.468,0,0.101,0.185
Drake,1zi7xx7UVEFkmKfv06H8x0,0.37,0.00776,0.792,0.625,0.0018,0.329,0.0536
Drake,5e574bhjycX1eH2l4Auage,0.12,0.00163,0.676,0.432,3.84e-06,0.0799,0.502
Drake,3NxAG2ni1lLa8RKL6a0INc,0.292,0.0175,0.746,0.475,1.1e-05,0.197,0.113
Drake,5mPSyjLatqB00IkPqRlbTE,0.0594,0.192,0.713,0.462,2.16e-06,0.105,0.123
Drake,3BtuIIrQlkujKPuWF2B85z,0.397,0.0489,0.794,0.653,4.88e-05,0.1,0.104
Drake,3ppVO2tyWRRznNmONvt7Se,0.242,0.405,0.699,0.255,0.00242,0.0985,0.0303
Drake,4BhGTc3Cgay2U1QcTS7vQe,0.275,0.0671,0.722,0.252,0,0.0852,0.0761
Drake,7MjSipTto9QljYzZnloXOn,0.112,0.0657,0.395,0.852,0,0.262,0.37
Drake,0wwPcA6wtMf6HUMpIRdeP7,0.552,0.00258,0.891,0.628,0.00019,0.0504,0.0551
Drake,0NiUoCpGNxlwRKyqJWackV,0.206,0.139,0.337,0.56,0,0.382,0.0472
Drake,1NRQH3aSAceShiZND67jOD,0.0381,0.000823,0.703,0.71,0.000664,0.229,0.0445
Drake,5M1YKsCrZgltqNeGMbdRir,0.12,0.34,0.43,0.422,8.8e-06,0.134,0.157
Drake,27V5IZgpULF7AzmLFxYouq,0.191,0.0351,0.6,0.681,6.15e-06,0.108,0.171
Drake,1SlkEdaoGMc1rEt7YNmRUy,0.233,0.0249,0.786,0.627,0,0.358,0.161
Drake,0zG4M210LKXXXHOoW7DQly,0.334,0.0663,0.549,0.742,0,0.369,0.331
Drake,1cy91F19JaeVrkW85eeEpG,0.385,0.619,0.692,0.306,2.39e-06,0.117,0.0975
Drake,3xYeFW5f1Qnbz8s3xOz8ur,0.785,0.134,0.877,0.403,0.000215,0.112,0.255
Drake,1DvpaFkZYr3rU2QieQabTx,0.168,0.101,0.533,0.435,2.1e-05,0.329,0.115
Drake,0tLknbTxOVQxJvbCzQ2PSZ,0.239,0.0273,0.834,0.436,0,0.564,0.158
Drake,3oEiWQUKwV524mYSn5bgUq,0.325,0.0786,0.555,0.468,0,0.113,0.211
Drake,5ZKG94fnjiuMH5yrC5S9lS,0.427,0.00899,0.788,0.605,0.00275,0.318,0.0578
Drake,0QjSXEGUUjE2TwwTUWodN1,0.101,0.00146,0.711,0.44,1.75e-05,0.0782,0.542
Drake,3cRHJaacN0eW1adoCnoKIp,0.308,0.016,0.733,0.478,1.93e-05,0.284,0.165
Drake,0ki1F55nVqWrU7Zuq0sryB,0.0589,0.186,0.726,0.442,1.6e-05,0.106,0.0917
Drake,4Uoc2mSkjXENcUWhSTNm2I,0.426,0.0504,0.787,0.646,2.47e-05,0.104,0.101
Drake,5THqY9CnwXQmFBM6HtDCZR,0.199,0.392,0.694,0.27,0.00379,0.0912,0.0307
Drake,6KfZLbHhQ2qwG8H5lIYqUH,0.243,0.0728,0.711,0.263,0,0.0772,0.086
Drake,4CWT1oRE8d8Wufkz0K1Xui,0.108,0.0606,0.598,0.849,0,0.359,0.245
Drake,0PVLrYwxpQQts9CvEXLcWx,0.62,0.00268,0.892,0.628,0.000411,0.0463,0.0548
Drake,0v0QJqLvo3tnqwYLdLqdza,0.232,0.00378,0.881,0.566,6.83e-06,0.204,0.136
Drake,3dnM2j3WBCn2biJgiuxhnB,0.274,0.00295,0.807,0.666,0,0.227,0.263
Drake,5XdFLE07JRgMk5LLSjjmAT,0.281,0.0429,0.828,0.482,7.8e-06,0.0807,0.431
Drake,4HP4mKLUCZcoHlZAWvdhRN,0.169,0.12,0.504,0.356,6.03e-05,0.107,0.0445
Drake,6DGV9o1qFcx18O6uRIeCBM,0.256,0.0828,0.556,0.406,4.29e-06,0.1,0.381
Drake,3MTZYvIcZXwmc8tFrAr9bA,0.395,0.0079,0.844,0.47,2.82e-06,0.141,0.3
Drake,67KJIWrUpIG3ONOpZpvVbR,0.203,0.000285,0.829,0.554,0.00225,0.12,0.305
Drake,1CEPBDQk2rU9bIBwcsXkOM,0.191,0.0201,0.813,0.328,4.96e-06,0.119,0.391
Drake,6ApJN7sbsgAKwO29JbSLiK,0.625,0.0529,0.859,0.56,0,0.114,0.201
Drake,6Dw7JdhiiMjx2gWrwfeFYL,0.29,0.528,0.766,0.531,0.000665,0.11,0.272
Drake,1svrFSGhPdKaFFinZSoltt,0.275,0.686,0.622,0.599,0,0.145,0.458
Drake,0GR7iJLhj80KD5LkA14ZRn,0.276,0.00296,0.881,0.546,4.72e-06,0.226,0.12
Drake,7jslhIiELQkgW9IHeYNOWE,0.27,0.00196,0.776,0.675,0,0.227,0.266
Drake,2uTG00P1DkhB97pdITkl2O,0.307,0.0369,0.824,0.49,1.24e-06,0.0807,0.429
Drake,2AGottAzfC8bHzF7kEJ3Wa,0.171,0.125,0.51,0.358,3.74e-05,0.111,0.0467
Drake,0B5OTb36fzLayn6XQHg5A1,0.259,0.0966,0.739,0.416,1.27e-05,0.1,0.285
Drake,76kyKtPLsFbQkdQ86QrkF4,0.35,0.0104,0.845,0.479,1.79e-06,0.157,0.298
Drake,6bqtKURdSWkInAJHDkuaL0,0.254,0.000379,0.828,0.55,0.0016,0.134,0.255
Drake,4gowy3WT6D1yhMLgRBlf9C,0.209,0.0207,0.787,0.329,2.95e-06,0.118,0.391
Drake,27GmP9AWRs744SzKcpJsTZ,0.656,0.0559,0.852,0.553,0,0.332,0.187
Drake,2ACys0pX0SjmpQmQWzp7wt,0.312,0.513,0.758,0.526,0.000457,0.0913,0.255
Drake,1DmnEYXa4WfbdhAPwNzgD8,0.317,0.671,0.744,0.619,0,0.123,0.398
Drake,1ID1QFSNNxi0hiZCNcwjUC,0.31,0.0266,0.714,0.563,0,0.0776,0.0723
Drake,79XrkTOfV1AqySNjVlygpW,0.553,0.38,0.747,0.571,0,0.534,0.478
Drake,12d5QFwzh60IIHlsSnAvps,0.888,0.265,0.825,0.756,2.15e-06,0.0762,0.383
Drake,5InOp6q2vvx0fShv3bzFLZ,0.179,0.196,0.72,0.412,0,0.342,0.223
Drake,2durxb17bXcmQJHSt8JAdO,0.618,0.543,0.823,0.467,1.06e-06,0.135,0.301
Drake,4v7SAP4KD96BFLWiCd1vF0,0.142,0.0149,0.905,0.492,3.77e-05,0.371,0.0595
Drake,3a8tAZFJxlmBwOtrf5L1oC,0.498,0.0249,0.868,0.623,0,0.125,0.101
Drake,2mmUoyPxzbxehpfm1TpTRK,0.166,0.747,0.521,0.392,8.81e-06,0.198,0.17
Drake,1OHoBC4icbuNhpSxP400sv,0.389,0.165,0.605,0.51,8.8e-05,0.104,0.423
Drake,6oLHyWvmk6bKrA91EIYZBp,0.195,0.729,0.312,0.466,7.34e-06,0.215,0.0509
Drake,63p3Slj0shAFP0Q7dQetj5,0.304,0.0703,0.926,0.427,0.000337,0.0818,0.105
Drake,4kdfjhj9xNkYU0R8xlDy8k,0.326,0.217,0.568,0.535,0,0.114,0.513
Drake,4zLOwx1yRJXWkHKt1XzF1p,0.098,0.124,0.555,0.481,0,0.101,0.0322
Drake,6ImxYXeLDQPIv4qo7bMhSk,0.119,0.0403,0.651,0.55,0,0.165,0.0496
Drake,2YaDRtIlQiZ5WDDB2YuEOC,0.223,0.168,0.545,0.476,0,0.13,0.284
Drake,7JXZq0JgG2zTrSOAgY8VMC,0.378,0.62,0.697,0.235,0.000144,0.107,0.0534
Drake,5mZJwWdxAOR4xUvSGZvvMU,0.383,0.107,0.554,0.85,0,0.155,0.251
Beyoncé,1MpCaOeUWhox2Fgigbe1cL,0.136,0.0616,0.554,0.535,1.32e-05,0.124,0.186
Beyoncé,0mKGwFMHzTprtS2vpR3b6s,0.367,0.000828,0.556,0.63,0.00468,0.155,0.102
Beyoncé,1Hohk6AufHZOrrhMXZppax,0.464,0.00453,0.545,0.641,6.59e-05,0.171,0.0998
Beyoncé,1xzi1Jcr7mEi9K2RfzLOqS,0.642,0.0368,0.78,0.689,9.69e-06,0.0698,0.141
Beyoncé,0314PeD1sQNonfVWix3B2K,0.587,0.281,0.903,0.519,0.000106,0.155,0.26
Beyoncé,5pyoxDZ1PX0KxBxiRVxA4U,0.864,0.0581,0.693,0.887,2.71e-06,0.27,0.0795
Beyoncé,2mqTtvbKxH7SoEQ2oGAnsA,0.22,0.0381,0.792,0.919,5.1e-06,0.368,0.276
Beyoncé,6ufcuVInt0ocHrUimDjGlb,0.305,0.14,0.618,0.712,4.53e-06,0.575,0.114
Beyoncé,0Fl4eWzVaMUOdXcOrj6F1q,0.598,0.0781,0.683,0.85,1.09e-06,0.741,0.0699
Beyoncé,5YLGlPYkZBDXieMwzVve7g,0.809,0.0165,0.876,0.628,0.0339,0.0938,0.0935
Beyoncé,1w7cgGZR86yWz1pA2puVJD,0.496,0.0636,0.785,0.732,0.000807,0.265,0.164
Beyoncé,1LCm0lFnEsxR2oPqyHLGX9,0.537,0.0616,0.823,0.536,0.0143,0.326,0.319
Beyoncé,3k4CoiIQXiNBrwrmbBMDxj,0.0805,0.0672,0.744,0.577,3.06e-06,0.178,0.0631
Beyoncé,2XMAWynSTIst5KmLSv0Npf,0.108,0.00348,0.789,0.614,0.00152,0.283,0.0579
Beyoncé,4DByEumlGTZKSzuVEZ35eo,0.453,0.0122,0.857,0.558,4.8e-05,0.288,0.134
Beyoncé,3HyR1j49TY5ACP2lseF1jx,0.208,0.0843,0.674,0.625,0.0015,0.11,0.0514
Beyoncé,1kINLseIy6cqaRZQSI7sPH,0.136,0.0593,0.571,0.537,2.06e-05,0.124,0.246
Beyoncé,42vGWSOjLteNhlySwoXrcK,0.398,0.00113,0.843,0.639,0.00334,0.153,0.0624
Beyoncé,3uyF4RSaQBhOVhLTxfcZCg,0.489,0.00363,0.546,0.633,6.98e-05,0.149,0.0793
Beyoncé,3IHaiorYWOcr8Kzs85PWF7,0.629,0.0558,0.745,0.729,0,0.0589,0.221
Beyoncé,2i5vu6GI7mJ2B2pf9gNFhn,0.587,0.281,0.903,0.519,0.000106,0.155,0.26
Beyoncé,40KCN2nYImUounlfO5Cdzn,0.864,0.0581,0.693,0.887,2.71e-06,0.27,0.0795
Beyoncé,5de5oSUFB9KxtDOYUfIwig,0.239,0.0375,0.773,0.919,3.59e-06,0.367,0.271
Beyoncé,2VOfPkpiJctQYXVYfnp0X8,0.305,0.14,0.618,0.712,4.53e-06,0.575,0.114
Beyoncé,1tN0m05nf7i9LpFnYJ1i6O,0.619,0.0778,0.679,0.85,1.05e-06,0.741,0.0481
Beyoncé,7b1NUJTJq9xgg8JiVe0hd6,0.809,0.0165,0.876,0.628,0.0339,0.0938,0.0935
Beyoncé,5TEoJSRVnoinx0xIPV3CXr,0.484,0.0621,0.791,0.725,0.00115,0.246,0.161
Beyoncé,5pBl6aDQqw0b0O0t640BUB,0.596,0.0648,0.82,0.537,0.01,0.401,0.396
Beyoncé,6hYgmQ27dGia58kKJWBLci,0.115,0.0157,0.736,0.558,3.16e-05,0.156,0.0657
Beyoncé,2vpZvAaPRdcq2XX4Y07Xsk,0.104,0.00398,0.803,0.624,0.000251,0.222,0.0444
Beyoncé,45bteDyQ303LFxmDiLE3m8,0.43,0.0129,0.86,0.555,2.69e-05,0.287,0.135
Beyoncé,38oRXk2DHqdXg1JjGDKak8,0.226,0.0791,0.664,0.628,0.00108,0.11,0.0435
Beyoncé,0gdOcxvPU37ADE7vPkgQsv,0.181,0.633,0.509,0.36,0,0.13,0.0361
Beyoncé,0Ae8EusoCw7lIkpDycUHYl,0.623,0.197,0.783,0.693,0.0274,0.0768,0.174
Beyoncé,6VsNsaxmzrKZ5dKmIgePBN,0.563,0.0194,0.926,0.782,0.0718,0.355,0.101
Beyoncé,3W7fs58MeWMZfAbW3vpobA,0.867,0.0488,0.795,0.671,0.0119,0.0752,0.0601
Beyoncé,7wD8R6QWYJbp6eWrgrNkUH,0.348,0.731,0.554,0.45,0,0.339,0.182
Beyoncé,6tbkOI2yzodPd7FsYcz5D3,0.718,0.12,0.611,0.723,0,0.322,0.369
Beyoncé,1x3TIh0CKnYlKe4ePrp3kM,0.462,0.105,0.807,0.809,3.3e-06,0.186,0.0709
Beyoncé,0sCyaAxs2y2h85hEv6qXMO,0.605,0.0554,0.526,0.609,0,0.291,0.212
Beyoncé,3g5RCw8zQJX7co0t1i207F,0.686,0.00642,0.735,0.678,1.58e-05,0.114,0.0896
Beyoncé,1TSinFFcDJJzR6ErO81Y3c,0.543,0.0876,0.671,0.755,0,0.429,0.0683
Beyoncé,15PJ40rcij5eTMSs71uRlq,0.4,0.94,0.33,0.244,0.00466,0.0969,0.0339
Beyoncé,0g3zIOFTdkwgJdR48usYgY,0.755,0.0162,0.769,0.856,0,0.125,0.127
Beyoncé,08xkNDko1wfeqOZdkCXC9K,0.0588,0.284,0.576,0.434,1.56e-06,0.118,0.0491
Beyoncé,2Zlw9b4RYv2jFxupJCEoN2,0.0497,0.00971,0.447,0.436,0,0.0986,0.0389
Beyoncé,16NfpiFEck1VUNP1rbmWaH,0.0541,0.00333,0.807,0.544,1.67e-05,0.146,0.0409
Beyoncé,1g0k1bFcLKyIrdsdUkF3eW,0.195,0.0227,0.777,0.588,0.0545,0.267,0.0756
Beyoncé,1TeDbA2Hfy14sEjoUvZ8Pa,0.0611,0.00337,0.824,0.555,6.42e-06,0.217,0.05
Beyoncé,3BKe4yOnb3yZV3zwpaams2,0.181,0.633,0.509,0.36,0,0.13,0.0361
Beyoncé,6sRnUBqueiQ5RauFZkLBOJ,0.623,0.197,0.783,0.693,0.0274,0.0768,0.174
Beyoncé,0tEEUL8xTC7EtSbrVN6qAp,0.563,0.0194,0.926,0.782,0.0718,0.355,0.101
Beyoncé,4WzaVFe95rgR5lKtlfTl22,0.867,0.0488,0.795,0.671,0.0119,0.0752,0.0601
Beyoncé,1lRTRIkM0TerK6EGTT5R1l,0.348,0.731,0.554,0.45,0,0.339,0.182
Beyoncé,4xBda4fx34R6GAUB9CMkh9,0.718,0.12,0.611,0.723,0,0.322,0.369
Beyoncé,16J29qrV8VA8UbvOr1G6OE,0.462,0.105,0.807,0.809,3.3e-06,0.186,0.0709
Beyoncé,4ZcC9JjXnhRK53ZaWOsn9p,0.605,0.0554,0.526,0.609,0,0.291,0.212
Beyoncé,3xvQ36qPKzi64hW6TIIX4y,0.686,0.00642,0.735,0.678,1.58e-05,0.114,0.0896
Beyoncé,5NOFHPD1Ksc2GBAi629tTG,0.543,0.0876,0.671,0.755,0,0.429,0.0683
Beyoncé,6vSsMLkHAqgNzSbkNbfGE4,0.4,0.94,0.33,0.244,0.00466,0.0969,0.0339
Beyoncé,3tIcVoc3eHWDOeNwgPOuXs,0.755,0.0162,0.769,0.856,0,0.125,0.127
Beyoncé,3ucTqTKNK1uu1L0ZdZhlkD,0.0588,0.284,0.576,0.434,1.56e-06,0.118,0.0491
Beyoncé,63YpDBGLaezDy4qazvB5Sf,0.0497,0.00971,0.447,0.436,0,0.0986,0.0389
Beyoncé,1XWJRIysk55H8Q3T9XhUCx,0.0546,0.00343,0.807,0.544,1.62e-05,0.146,0.0413
Beyoncé,3wu0uc0ymDyy4W91iUKENH,0.195,0.0227,0.777,0.588,0.0545,0.267,0.0756
Beyoncé,1Dsv9o1vGkrwwWdtQXkFT9,0.0616,0.00358,0.826,0.553,5.96e-06,0.217,0.0505
Beyoncé,1RMvRv1tAvWXgYdH8DUdLX,0.399,0.533,0.386,0.288,0.0167,0.141,0.0602
Beyoncé,4R2KJOgEUP2qO3re9BwIhs,0.201,0.645,0.484,0.363,0,0.125,0.0368
Beyoncé,50QREAhIciZoAiRNtyELEh,0.17,0.199,0.537,0.247,1.04e-05,0.423,0.0793
Beyoncé,65kk9CAAqFI3LWBEhUwVqd,0.642,0.2,0.672,0.696,0.0275,0.0736,0.177
Beyoncé,4KJ3NHQvLjA0hB2nv43cxD,0,0.524,0,0.00515,0.95,0.114,0
Beyoncé,1yvFoBp2Bq1ilD0518ZpQx,0.584,0.0184,0.932,0.775,0.0157,0.318,0.115
Beyoncé,6Y6BbZoYe2mNLceeoUZdoT,0.186,0.0306,0.563,0.47,0.661,0.283,0.147
Beyoncé,6pdip6qgVJOI5JxqgbAlu6,0.855,0.042,0.79,0.693,0.0267,0.079,0.0605
Beyoncé,19omXUq2TcREoUoHqbVLTq,0.175,0.491,0.489,0.353,2.17e-05,0.229,0.664
Beyoncé,0lboDHM9hSR5j5CFlWDR9k,0.342,0.738,0.484,0.457,0,0.536,0.204
Beyoncé,3c3XyNDlGm6607OfqGyBHa,0.403,0.703,0.494,0.411,0,0.156,0.771
Beyoncé,7oqftogUN82Q7VNy2TmTJW,0.709,0.119,0.608,0.709,0,0.337,0.374
Beyoncé,1T41VK2fuFYbsXjIM7qKif,0,0.756,0,0.558,0,0.533,0
Beyoncé,5vIiGOCqhPwnQDZhWhewGU,0.489,0.0984,0.804,0.823,3.78e-06,0.246,0.0745
Beyoncé,0B3FovCVaGKS5w1FTidEUP,0.595,0.049,0.603,0.602,0,0.279,0.23
Beyoncé,5DgGXyOQGaAvyhMEAdn164,0,0.783,0,0.186,0.00014,0.333,0
Beyoncé,3KZK9MF3bAixN5UWOHVTbf,0.73,0.0057,0.731,0.674,2.54e-05,0.109,0.0801
Beyoncé,1OTXnoe2AGsDQ3Yp1vxI9s,0.535,0.675,0.628,0.287,0,0.426,0.66
Beyoncé,6tgEc2O1uFHcZDKPoo6PC8,0.548,0.0846,0.647,0.732,0,0.597,0.0891
Beyoncé,3FrP4HVPTAZPDhDtClu5wX,0.302,0.826,0.255,0.32,0.0219,0.261,0.0533
Beyoncé,1nywz2hyM3E46PxLgscU9j,0.369,0.944,0.258,0.248,0.00365,0.0967,0.0343
Beyoncé,50S6TvqQ0qvR5ZkyDotVJT,0.123,0.432,0.399,0.38,5.9e-06,0.536,0.355
Beyoncé,7ia5l12mCvbQTeAnG1oYpg,0.715,0.0159,0.773,0.86,0,0.236,0.13
Beyoncé,42VXfDBCEvcMJnwnd2suTB,0,0.406,0,0.155,0.636,0.0973,0
Beyoncé,1k9bH40gL6lCMIgHOsTDP8,0.0532,0.24,0.45,0.453,5.48e-06,0.12,0.06
Beyoncé,3EfKP2xSbM9Yqbd6fkNgxf,0.595,0.699,0.536,0.115,0.00178,0.115,0.0353
Beyoncé,6ucmgsair6pvRYfwgvI6e0,0.0447,0.00956,0.238,0.435,0,0.0981,0.0497
Beyoncé,7Hz87DF2VCuSVS2iO1z0Nr,0.123,0.143,0.6,0.831,0.576,0.7,0.378
Beyoncé,10OaEuICuFoKLq48NoMblA,0.402,0.000263,0.401,0.769,0.000459,0.327,0.158
Beyoncé,2NTp1e0sRMHiw368rfCGvE,0.403,0.00174,0.486,0.813,1.09e-05,0.406,0.114
Beyoncé,0QRxJvOohS8yiGC1n98uFM,0.0795,0.124,0.201,0.409,1.86e-06,0.683,0.0393
Beyoncé,6oHexA34fw1WfswjIEA1hd,0.419,0.0237,0.676,0.871,0,0.956,0.433
Beyoncé,6pLlQE4Ypn9zQBCe16UskF,0.547,0.994,0.535,0.338,0.011,0.891,0.883
Beyoncé,1GWk2MHsycvbyOFaWFiOMk,0.193,0.00981,0.418,0.728,0,0.966,0.486
Beyoncé,6YyMbzAUPJLaGcldbEKmXB,0.488,0.257,0.456,0.551,1.14e-06,0.73,0.465
Beyoncé,5yZEkyUXbyFCHzrQTH5Ssw,0.377,0.0332,0.395,0.866,0,0.432,0.128
Beyoncé,76raxY6tmyR6mi9xcWCFk7,0.14,0.018,0.555,0.676,0.0463,0.721,0.0763
Beyoncé,4LzdggfUuKAK5zypoKnueZ,0.571,0.0197,0.325,0.836,8.22e-06,0.33,0.283
Beyoncé,7eOG24Nx7j4nI3f9nOZTOi,0.486,0.0276,0.576,0.845,0.00029,0.387,0.162
Beyoncé,6ma6Oe9PrzJsckdCebJoFM,0.444,0.079,0.58,0.764,2.1e-06,0.776,0.221
Beyoncé,6GuC3CHgZ9ieTQ97kanZdO,0.537,0.0298,0.599,0.692,0,0.69,0.224
Beyoncé,09B7V52vjEWVsSr5f1OfoL,0.383,0.0158,0.587,0.732,0,0.969,0.18
Beyoncé,4SOMdd14MtsvtfzsYtmqcR,0.436,0.129,0.726,0.255,1.74e-05,0.0747,0.653
Beyoncé,3oDyaLtPpORasVR7atUHIa,0.384,0.0138,0.581,0.618,0.147,0.428,0.339
Beyoncé,2NbffhNltorifsuY5doB1l,0.111,0.000959,0.384,0.81,1.07e-05,0.537,0.124
Beyoncé,62vR9bMq3tP0lfyrMtpujE,0.184,0.0143,0.443,0.821,0,0.721,0.145
Beyoncé,1XTQkWboabpxxyR7iMKsEJ,0.104,0.0101,0.452,0.487,0.0039,0.698,0.0462
Beyoncé,6UjGaeKbCidE98bpLgwIym,0.436,0.0649,0.685,0.628,0,0.31,0.325
Beyoncé,2iGIBnofyVatf7cjtyIGlI,0.637,0.00232,0.667,0.741,1.49e-06,0.426,0.0547
Beyoncé,06iMNM7Q9kX93yBKXb7K8H,0.694,0.00646,0.702,0.817,0,0.467,0.102
Beyoncé,6u0WV2PHrzRjLO8BtRpme7,0.554,0.000688,0.496,0.485,0,0.648,0.0299
Beyoncé,7oGFmPGaF5txE4cjL4HyR4,0.922,0.149,0.519,0.636,1.06e-06,0.672,0.504
Beyoncé,2k0mXTwotQpZKIOIhGwekv,0.444,0.00413,0.57,0.805,0,0.557,0.293
Beyoncé,632ikkYPSHSHA5udZeuKvk,0.693,0.00294,0.519,0.884,0,0.943,0.369
Beyoncé,7Id9WVdUZXIK1jchXxvRH3,0.154,0.00534,0.772,0.684,2.66e-06,0.7,0.14
Beyoncé,5IIK4FDTsmQwkNqVuKJgi7,0.237,0.0335,0.555,0.84,0.0644,0.373,0.302
Beyoncé,6Ssx5QXWAsjruGKCQwf9Jp,0.49,0.00269,0.663,0.891,0.000154,0.778,0.18
Beyoncé,716IzgeD9yjfCiZuG9aG4i,0.416,0.0351,0.721,0.892,0.000212,0.575,0.206
Beyoncé,1q0xjWLQOnAbfQa3XzhyYc,0.303,0.028,0.491,0.666,0,0.503,0.111
Beyoncé,2PEtWLQmzJuGzQFkkZIdP3,0.475,0.013,0.472,0.821,0,0.846,0.55
Beyoncé,7Bd6JQ2Evmeuw4cPYUtcEz,0.396,0.011,0.822,0.935,0,0.379,0.345
Beyoncé,071lw34NhXIV26mskQZ4MB,0.572,0.00563,0.639,0.93,0,0.956,0.171
Beyoncé,7uro2suZC8IiPIcTSiqhRQ,0.433,0.963,0.564,0.424,7.37e-06,0.697,0.94
Beyoncé,7idYtPogV73zodBoWqvxkf,0.184,0.0515,0.318,0.855,0,0.897,0.628
Beyoncé,74ADo1aVXYrzDDwwNcENns,0.475,0.00282,0.626,0.928,0.000363,0.941,0.124
Beyoncé,7LikBkHerFGZ58QHVOKp1t,0.435,0.0686,0.71,0.842,0,0.337,0.0944
Beyoncé,4M0zSSz4blcDv8g4apuVfJ,0.196,0.0134,0.656,0.741,0.000468,0.269,0.0555
Beyoncé,1808HJ1bN6AFdP2nn5g4Up,0.135,0.15,0.582,0.827,0.439,0.698,0.38
Beyoncé,71p7KOWeyhZ6LPKYbmCWS8,0.382,0.000262,0.442,0.774,0.000245,0.336,0.148
Beyoncé,70obdDWckgwWvBYhVxUeXd,0.364,0.00222,0.273,0.823,9.6e-06,0.34,0.295
Beyoncé,1YRqcHp1bIw3ca3KiKxQqY,0.0772,0.109,0.155,0.406,0,0.638,0.04
Beyoncé,43JAvDNh6jJz1v3wKYctRh,0.41,0.0234,0.667,0.865,0,0.953,0.394
Beyoncé,0TDZcR1kVgAD8hyETYhmsF,0.501,0.994,0.553,0.35,0.00749,0.853,0.82
Beyoncé,2wKyXv7LtoSuRMfNYogE0g,0.209,0.00997,0.334,0.664,3.07e-06,0.938,0.498
Beyoncé,6ymkw7MT4qOCDQrQwdcoQ5,0.513,0.195,0.398,0.53,0,0.604,0.398
Beyoncé,0HmFFaG84wWgKNDQHYwJ2M,0.329,0.0338,0.434,0.865,0,0.457,0.111
Beyoncé,3b9ICSE1TPzWukb2A5gft7,0.124,0.0151,0.577,0.694,0.0743,0.723,0.0799
Beyoncé,1FUxYM0jRenOcTHxIm6D0K,0.598,0.0171,0.326,0.844,1.5e-05,0.308,0.292
Beyoncé,0FbAHgYGsdshouLbMZLgu5,0.434,0.0288,0.564,0.859,0.000201,0.5,0.192
Beyoncé,0TgI3A16uLtzA83HLNFEbB,0.434,0.0702,0.595,0.76,4.45e-06,0.842,0.188
Beyoncé,0SAimuqsUi5hLRR6azzkXB,0.485,0.0235,0.434,0.709,0,0.771,0.286
Beyoncé,4VH3pEo6E9Qya7jTVu5f7c,0.374,0.0116,0.59,0.709,0,0.986,0.15
Beyoncé,67PvamcdGCmJspoBrdBY9P,0.407,0.166,0.707,0.301,4.84e-05,0.112,0.672
Beyoncé,7ejetzjGjeUEkPPpntCeEw,0.394,0.0148,0.6,0.63,0.247,0.44,0.354
Beyoncé,4tRvYlp3fVxiRitQ4xplif,0.125,0.000983,0.301,0.795,5.85e-06,0.649,0.135
